x,y,z,nx,ny,nz,u,v
2.01575299,5.00000000,0.40145780,0.064615,-0.118901,0.990801,0.273005,1.000000
0.46012789,0.00000000,-0.10000137,0.091347,-0.127757,0.987590,0.308658,0.000000
0.53973233,0.25000000,-0.07502371,0.090027,-0.127354,0.987763,0.308658,0.050000
0.61933677,0.50000000,-0.05004606,0.088636,-0.126929,0.987944,0.308658,0.100000
0.69894121,0.75000000,-0.02506840,0.087170,-0.126481,0.988132,0.308658,0.150000
0.77854564,1.00000000,-0.00009074,0.085621,-0.126008,0.988327,0.308658,0.200000
0.85815008,1.25000000,0.02488692,0.083984,-0.125507,0.988532,0.308658,0.250000
0.93775452,1.50000000,0.04986457,0.082250,-0.124976,0.988745,0.308658,0.300000
1.01735896,1.75000000,0.07484223,0.080410,-0.124412,0.988967,0.308658,0.350000
1.09696340,2.00000000,0.09981989,0.078454,-0.123813,0.989199,0.308658,0.400000
1.17656784,2.25000000,0.12479754,0.076371,-0.123174,0.989442,0.308658,0.450000
1.25617227,2.50000000,0.14977520,0.074149,-0.122491,0.989696,0.308658,0.500000
1.33577671,2.75000000,0.17475286,0.071772,-0.121761,0.989961,0.308658,0.550000
1.41538115,3.00000000,0.19973052,0.069225,-0.120978,0.990239,0.308658,0.600000
1.49498559,3.25000000,0.22470817,0.066488,-0.120135,0.990529,0.308658,0.650000
1.57459003,3.50000000,0.24968583,0.063538,-0.119226,0.990832,0.308658,0.700000
1.65419447,3.75000000,0.27466349,0.060352,-0.118243,0.991149,0.308658,0.750000
1.73379890,4.00000000,0.29964114,0.056898,-0.117177,0.991480,0.308658,0.800000
1.81340334,4.25000000,0.32461880,0.053143,-0.116016,0.991825,0.308658,0.850000
1.89300778,4.50000000,0.34959646,0.049044,-0.114746,0.992183,0.308658,0.900000
1.97261222,4.75000000,0.37457412,0.044554,-0.113354,0.992555,0.308658,0.950000
2.05221666,5.00000000,0.39955177,0.039612,-0.111818,0.992939,0.308658,1.000000
0.53756192,0.00000000,-0.10628403,0.069843,-0.121647,0.990113,0.345492,0.000000
0.61523607,0.25000000,-0.08104778,0.068518,-0.121250,0.990254,0.345492,0.050000
0.69291023,0.50000000,-0.05581152,0.067122,-0.120831,0.990401,0.345492,0.100000
0.77058438,0.75000000,-0.03057527,0.065651,-0.120389,0.990554,0.345492,0.150000
0.84825853,1.00000000,-0.00533902,0.064097,-0.119922,0.990712,0.345492,0.200000
0.92593269,1.25000000,0.01989724,0.062454,-0.119428,0.990877,0.345492,0.250000
1.00360684,1.50000000,0.04513349,0.060714,-0.118905,0.991048,0.345492,0.300000
1.08128100,1.75000000,0.07036974,0.058868,-0.118349,0.991225,0.345492,0.350000
1.15895515,2.00000000,0.09560600,0.056906,-0.117759,0.991410,0.345492,0.400000
1.23662931,2.25000000,0.12084225,0.054817,-0.117129,0.991603,0.345492,0.450000
1.31430346,2.50000000,0.14607850,0.052588,-0.116456,0.991803,0.345492,0.500000
1.39197762,2.75000000,0.17131476,0.050204,-0.115737,0.992010,0.345492,0.550000
1.46965177,3.00000000,0.19655101,0.047649,-0.114965,0.992226,0.345492,0.600000
1.54732593,3.25000000,0.22178726,0.044903,-0.114134,0.992450,0.345492,0.650000
1.62500008,3.50000000,0.24702352,0.041946,-0.113239,0.992682,0.345492,0.700000
1.70267424,3.75000000,0.27225977,0.038751,-0.112270,0.992922,0.345492,0.750000
1.78034839,4.00000000,0.29749603,0.035288,-0.111219,0.993169,0.345492,0.800000
1.85802255,4.25000000,0.32273228,0.031523,-0.110075,0.993423,0.345492,0.850000
1.93569670,4.50000000,0.34796853,0.027415,-0.108825,0.993683,0.345492,0.900000
2.01337086,4.75000000,0.37320479,0.022914,-0.107453,0.993946,0.345492,0.950000
2.09104501,5.00000000,0.39844104,0.017962,-0.105941,0.994210,0.345492,1.000000
0.61890243,0.00000000,-0.11122222,0.051042,-0.116482,0.991880,0.383277,0.000000
0.69454675,0.25000000,-0.08575591,0.049713,-0.116092,0.991994,0.383277,0.050000
0.77019107,0.50000000,-0.06028961,0.048314,-0.115680,0.992111,0.383277,0.100000
0.84583538,0.75000000,-0.03482331,0.046839,-0.115246,0.992232,0.383277,0.150000
0.92147970,1.00000000,-0.00935700,0.045281,-0.114788,0.992357,0.383277,0.200000
0.99712401,1.25000000,0.01610930,0.043634,-0.114303,0.992487,0.383277,0.250000
1.07276833,1.50000000,0.04157560,0.041890,-0.113789,0.992621,0.383277,0.300000
1.14841265,1.75000000,0.06704191,0.040040,-0.113243,0.992760,0.383277,0.350000
1.22405696,2.00000000,0.09250821,0.038073,-0.112662,0.992904,0.383277,0.400000
1.29970128,2.25000000,0.11797451,0.035979,-0.112044,0.993052,0.383277,0.450000
1.37534559,2.50000000,0.14344082,0.033745,-0.111383,0.993204,0.383277,0.500000
1.45098991,2.75000000,0.16890712,0.031356,-0.110677,0.993362,0.383277,0.550000
1.52663423,3.00000000,0.19437342,0.028796,-0.109918,0.993523,0.383277,0.600000
1.60227854,3.25000000,0.21983973,0.026045,-0.109103,0.993689,0.383277,0.650000
1.67792286,3.50000000,0.24530603,0.023082,-0.108224,0.993859,0.383277,0.700000
1.75356718,3.75000000,0.27077233,0.019881,-0.107273,0.994031,0.383277,0.750000
1.82921149,4.00000000,0.29623864,0.016412,-0.106241,0.994205,0.383277,0.800000
1.90485581,4.25000000,0.32170494,0.012641,-0.105117,0.994379,0.383277,0.850000
1.98050012,4.50000000,0.34717124,0.008526,-0.103890,0.994552,0.383277,0.900000
2.05614444,4.75000000,0.37263755,0.004018,-0.102543,0.994720,0.383277,0.950000
2.13178876,5.00000000,0.39810385,-0.000941,-0.101059,0.994880,0.383277,1.000000
0.70340532,0.00000000,-0.11484876,0.034609,-0.112141,0.993089,0.421783,0.000000
0.77693892,0.25000000,-0.08918110,0.033278,-0.111758,0.993178,0.421783,0.050000
0.85047251,0.50000000,-0.06351345,0.031876,-0.111355,0.993269,0.421783,0.100000
0.92400611,0.75000000,-0.03784579,0.030398,-0.110930,0.993363,0.421783,0.150000
0.99753970,1.00000000,-0.01217814,0.028838,-0.110481,0.993460,0.421783,0.200000
1.07107329,1.25000000,0.01348952,0.027188,-0.110006,0.993559,0.421783,0.250000
1.14460689,1.50000000,0.03915717,0.025441,-0.109503,0.993661,0.421783,0.300000
1.21814048,1.75000000,0.06482482,0.023588,-0.108969,0.993765,0.421783,0.350000
1.29167407,2.00000000,0.09049248,0.021618,-0.108400,0.993872,0.421783,0.400000
1.36520767,2.25000000,0.11616013,0.019521,-0.107794,0.993982,0.421783,0.450000
1.43874126,2.50000000,0.14182779,0.017283,-0.107148,0.994093,0.421783,0.500000
1.51227485,2.75000000,0.16749544,0.014891,-0.106456,0.994206,0.421783,0.550000
1.58580845,3.00000000,0.19316310,0.012327,-0.105713,0.994320,0.421783,0.600000
1.65934204,3.25000000,0.21883075,0.009572,-0.104915,0.994435,0.421783,0.650000
1.73287564,3.50000000,0.24449841,0.006605,-0.104054,0.994550,0.421783,0.700000
1.80640923,3.75000000,0.27016606,0.003400,-0.103123,0.994663,0.421783,0.750000
1.87994282,4.00000000,0.29583371,-0.000072,-0.102113,0.994773,0.421783,0.800000
1.95347642,4.25000000,0.32150137,-0.003847,-0.101013,0.994878,0.421783,0.850000
2.02701001,4.50000000,0.34716902,-0.007966,-0.099811,0.994974,0.421783,0.900000
2.10054360,4.75000000,0.37283668,-0.012478,-0.098493,0.995059,0.421783,0.950000
2.17407720,5.00000000,0.39850433,-0.017440,-0.097041,0.995128,0.421783,1.000000
0.79019455,0.00000000,-0.11722787,0.020232,-0.108507,0.993890,0.460770,0.000000
0.86155855,0.25000000,-0.09138710,0.018899,-0.108133,0.993957,0.460770,0.050000
0.93292255,0.50000000,-0.06554633,0.017495,-0.107740,0.994025,0.460770,0.100000
1.00428655,0.75000000,-0.03970556,0.016016,-0.107325,0.994095,0.460770,0.150000
1.07565056,1.00000000,-0.01386479,0.014454,-0.106886,0.994166,0.460770,0.200000
1.14701456,1.25000000,0.01197598,0.012802,-0.106422,0.994239,0.460770,0.250000
1.21837856,1.50000000,0.03781674,0.011053,-0.105930,0.994312,0.460770,0.300000
1.28974256,1.75000000,0.06365751,0.009198,-0.105408,0.994386,0.460770,0.350000
1.36110657,2.00000000,0.08949828,0.007226,-0.104853,0.994461,0.460770,0.400000
1.43247057,2.25000000,0.11533905,0.005126,-0.104262,0.994537,0.460770,0.450000
1.50383457,2.50000000,0.14117982,0.002886,-0.103630,0.994612,0.460770,0.500000
1.57519857,2.75000000,0.16702059,0.000492,-0.102954,0.994686,0.460770,0.550000
1.64656258,3.00000000,0.19286136,-0.002075,-0.102229,0.994759,0.460770,0.600000
1.71792658,3.25000000,0.21870213,-0.004831,-0.101449,0.994829,0.460770,0.650000
1.78929058,3.50000000,0.24454289,-0.007801,-0.100609,0.994895,0.460770,0.700000
1.86065458,3.75000000,0.27038366,-0.011008,-0.099699,0.994957,0.460770,0.750000
1.93201858,4.00000000,0.29622443,-0.014483,-0.098713,0.995011,0.460770,0.800000
2.00338259,4.25000000,0.32206520,-0.018261,-0.097639,0.995054,0.460770,0.850000
2.07474659,4.50000000,0.34790597,-0.022382,-0.096466,0.995085,0.460770,0.900000
2.14611059,4.75000000,0.37374674,-0.026895,-0.095179,0.995097,0.460770,0.950000
2.21747459,5.00000000,0.39958751,-0.031860,-0.093760,0.995085,0.460770,1.000000
0.87838796,0.00000000,-0.11845414,0.007743,-0.105506,0.994389,0.500000,0.000000
0.94754571,0.25000000,-0.09246728,0.006409,-0.105142,0.994437,0.500000,0.050000
1.01670346,0.50000000,-0.06648042,0.005004,-0.104758,0.994485,0.500000,0.100000
1.08586121,0.75000000,-0.04049356,0.003523,-0.104354,0.994534,0.500000,0.150000
1.15501896,1.00000000,-0.01450670,0.001960,-0.103926,0.994583,0.500000,0.200000
1.22417671,1.25000000,0.01148016,0.000307,-0.103474,0.994632,0.500000,0.250000
1.29333446,1.50000000,0.03746702,-0.001444,-0.102995,0.994681,0.500000,0.300000
1.36249221,1.75000000,0.06345388,-0.003301,-0.102486,0.994729,0.500000,0.350000
1.43164996,2.00000000,0.08944074,-0.005274,-0.101946,0.994776,0.500000,0.400000
1.50080771,2.25000000,0.11542760,-0.007375,-0.101369,0.994822,0.500000,0.450000
1.56996546,2.50000000,0.14141446,-0.009616,-0.100754,0.994865,0.500000,0.500000
1.63912321,2.75000000,0.16740132,-0.012012,-0.100095,0.994905,0.500000,0.550000
1.70828096,3.00000000,0.19338818,-0.014580,-0.099388,0.994942,0.500000,0.600000
1.77743871,3.25000000,0.21937504,-0.017338,-0.098629,0.994973,0.500000,0.650000
1.84659646,3.50000000,0.24536190,-0.020309,-0.097809,0.994998,0.500000,0.700000
1.91575421,3.75000000,0.27134876,-0.023517,-0.096924,0.995014,0.500000,0.750000
1.98491196,4.00000000,0.29733562,-0.026994,-0.095962,0.995019,0.500000,0.800000
2.05406971,4.25000000,0.32332248,-0.030772,-0.094916,0.995010,0.500000,0.850000
2.12322746,4.50000000,0.34930934,-0.034894,-0.093773,0.994982,0.500000,0.900000
2.19238521,4.75000000,0.37529620,-0.039408,-0.092519,0.994931,0.500000,0.950000
2.26154296,5.00000000,0.40128306,-0.044373,-0.091137,0.994849,0.500000,1.000000
0.96707586,0.00000000,-0.11865168,-0.003070,-0.103053,0.994671,0.539230,0.000000
1.03401364,0.25000000,-0.09254383,-0.004405,-0.102699,0.994703,0.539230,0.050000
1.10095141,0.50000000,-0.06643599,-0.005811,-0.102326,0.994734,0.539230,0.100000
1.16788918,0.75000000,-0.04032815,-0.007293,-0.101932,0.994765,0.539230,0.150000
1.23482695,1.00000000,-0.01422030,-0.008857,-0.101516,0.994794,0.539230,0.200000
1.30176472,1.25000000,0.01188754,-0.010510,-0.101077,0.994823,0.539230,0.250000
1.36870250,1.50000000,0.03799539,-0.012262,-0.100610,0.994850,0.539230,0.300000
1.43564027,1.75000000,0.06410323,-0.014119,-0.100116,0.994876,0.539230,0.350000
1.50257804,2.00000000,0.09021107,-0.016093,-0.099590,0.994898,0.539230,0.400000
1.56951581,2.25000000,0.11631892,-0.018195,-0.099029,0.994918,0.539230,0.450000
1.63645358,2.50000000,0.14242676,-0.020437,-0.098430,0.994934,0.539230,0.500000
1.70339136,2.75000000,0.16853461,-0.022834,-0.097790,0.994945,0.539230,0.550000
1.77032913,3.00000000,0.19464245,-0.025403,-0.097102,0.994950,0.539230,0.600000
1.83726690,3.25000000,0.22075029,-0.028162,-0.096363,0.994948,0.539230,0.650000
1.90420467,3.50000000,0.24685814,-0.031133,-0.095567,0.994936,0.539230,0.700000
1.97114244,3.75000000,0.27296598,-0.034342,-0.094705,0.994913,0.539230,0.750000
2.03808022,4.00000000,0.29907383,-0.037819,-0.093770,0.994875,0.539230,0.800000
2.10501799,4.25000000,0.32518167,-0.041598,-0.092753,0.994820,0.539230,0.850000
2.17195576,4.50000000,0.35128951,-0.045720,-0.091641,0.994742,0.539230,0.900000
2.23889353,4.75000000,0.37739736,-0.050234,-0.090421,0.994636,0.539230,0.950000
2.30583131,5.00000000,0.40350520,-0.055198,-0.089077,0.994494,0.539230,1.000000
1.05534258,0.00000000,-0.11795427,-0.012382,-0.101073,0.994802,0.578217,0.000000
1.12006975,0.25000000,-0.09174840,-0.013718,-0.100729,0.994819,0.578217,0.050000
1.18479691,0.50000000,-0.06554253,-0.015123,-0.100367,0.994836,0.578217,0.100000
1.24952408,0.75000000,-0.03933665,-0.016606,-0.099984,0.994850,0.578217,0.150000
1.31425125,1.00000000,-0.01313078,-0.018170,-0.099581,0.994864,0.578217,0.200000
1.37897842,1.25000000,0.01307509,-0.019824,-0.099154,0.994875,0.578217,0.250000
1.44370558,1.50000000,0.03928097,-0.021576,-0.098701,0.994883,0.578217,0.300000
1.50843275,1.75000000,0.06548684,-0.023434,-0.098220,0.994889,0.578217,0.350000
1.57315992,2.00000000,0.09169271,-0.025409,-0.097709,0.994891,0.578217,0.400000
1.63788709,2.25000000,0.11789859,-0.027511,-0.097165,0.994888,0.578217,0.450000
1.70261425,2.50000000,0.14410446,-0.029753,-0.096583,0.994880,0.578217,0.500000
1.76734142,2.75000000,0.17031033,-0.032151,-0.095961,0.994866,0.578217,0.550000
1.83206859,3.00000000,0.19651621,-0.034719,-0.095294,0.994844,0.578217,0.600000
1.89679576,3.25000000,0.22272208,-0.037479,-0.094576,0.994812,0.578217,0.650000
1.96152292,3.50000000,0.24892795,-0.040450,-0.093802,0.994769,0.578217,0.700000
2.02625009,3.75000000,0.27513382,-0.043659,-0.092965,0.994712,0.578217,0.750000
2.09097726,4.00000000,0.30133970,-0.047136,-0.092058,0.994637,0.578217,0.800000
2.15570443,4.25000000,0.32754557,-0.050914,-0.091069,0.994542,0.578217,0.850000
2.22043159,4.50000000,0.35375144,-0.055036,-0.089989,0.994421,0.578217,0.900000
2.28515876,4.75000000,0.37995732,-0.059549,-0.088805,0.994267,0.578217,0.950000
2.34988593,5.00000000,0.40616319,-0.064512,-0.087499,0.994073,0.578217,1.000000
1.14231071,0.00000000,-0.11652604,-0.020171,-0.099545,0.994829,0.616723,0.000000
1.20485882,0.25000000,-0.09024214,-0.021507,-0.099212,0.994834,0.616723,0.050000
1.26740694,0.50000000,-0.06395823,-0.022913,-0.098860,0.994838,0.616723,0.100000
1.32995506,0.75000000,-0.03767432,-0.024395,-0.098490,0.994839,0.616723,0.150000
1.39250317,1.00000000,-0.01139041,-0.025960,-0.098098,0.994838,0.616723,0.200000
1.45505129,1.25000000,0.01489349,-0.027615,-0.097684,0.994834,0.616723,0.250000
1.51759940,1.50000000,0.04117740,-0.029367,-0.097244,0.994827,0.616723,0.300000
1.58014752,1.75000000,0.06746131,-0.031225,-0.096778,0.994816,0.616723,0.350000
1.64269564,2.00000000,0.09374522,-0.033200,-0.096283,0.994800,0.616723,0.400000
1.70524375,2.25000000,0.12002912,-0.035302,-0.095754,0.994779,0.616723,0.450000
1.76779187,2.50000000,0.14631303,-0.037544,-0.095190,0.994751,0.616723,0.500000
1.83033998,2.75000000,0.17259694,-0.039942,-0.094587,0.994715,0.616723,0.550000
1.89288810,3.00000000,0.19888085,-0.042510,-0.093939,0.994670,0.616723,0.600000
1.95543622,3.25000000,0.22516475,-0.045269,-0.093243,0.994614,0.616723,0.650000
2.01798433,3.50000000,0.25144866,-0.048241,-0.092493,0.994544,0.616723,0.700000
2.08053245,3.75000000,0.27773257,-0.051450,-0.091681,0.994458,0.616723,0.750000
2.14308056,4.00000000,0.30401647,-0.054926,-0.090800,0.994353,0.616723,0.800000
2.20562868,4.25000000,0.33030038,-0.058704,-0.089841,0.994225,0.616723,0.850000
2.26817680,4.50000000,0.35658429,-0.062824,-0.088794,0.994067,0.616723,0.900000
2.33072491,4.75000000,0.38286820,-0.067336,-0.087644,0.993873,0.616723,0.950000
2.39327303,5.00000000,0.40915210,-0.072298,-0.086378,0.993636,0.616723,1.000000
1.22711291,0.00000000,-0.11448740,-0.027626,-0.098149,0.994788,0.654508,0.000000
1.28753540,0.25000000,-0.08814358,-0.028962,-0.097826,0.994782,0.654508,0.050000
1.34795789,0.50000000,-0.06179975,-0.030368,-0.097485,0.994774,0.654508,0.100000
1.40838038,0.75000000,-0.03545592,-0.031850,-0.097125,0.994762,0.654508,0.150000
1.46880286,1.00000000,-0.00911210,-0.033415,-0.096746,0.994748,0.654508,0.200000
1.52922535,1.25000000,0.01723173,-0.035070,-0.096344,0.994730,0.654508,0.250000
1.58964784,1.50000000,0.04357556,-0.036822,-0.095918,0.994708,0.654508,0.300000
1.65007033,1.75000000,0.06991938,-0.038680,-0.095466,0.994681,0.654508,0.350000
1.71049282,2.00000000,0.09626321,-0.040655,-0.094985,0.994648,0.654508,0.400000
1.77091530,2.25000000,0.12260704,-0.042757,-0.094473,0.994609,0.654508,0.450000
1.83133779,2.50000000,0.14895086,-0.045000,-0.093926,0.994562,0.654508,0.500000
1.89176028,2.75000000,0.17529469,-0.047397,-0.093341,0.994505,0.654508,0.550000
1.95218277,3.00000000,0.20163852,-0.049965,-0.092713,0.994438,0.654508,0.600000
2.01260526,3.25000000,0.22798234,-0.052724,-0.092038,0.994359,0.654508,0.650000
2.07302775,3.50000000,0.25432617,-0.055695,-0.091310,0.994264,0.654508,0.700000
2.13345023,3.75000000,0.28067000,-0.058903,-0.090523,0.994151,0.654508,0.750000
2.19387272,4.00000000,0.30701382,-0.062378,-0.089669,0.994016,0.654508,0.800000
2.25429521,4.25000000,0.33335765,-0.066155,-0.088739,0.993856,0.654508,0.850000
2.31471770,4.50000000,0.35970148,-0.070275,-0.087723,0.993663,0.654508,0.900000
2.37514019,4.75000000,0.38604530,-0.074785,-0.086608,0.993432,0.654508,0.950000
2.43556267,5.00000000,0.41238913,-0.079745,-0.085380,0.993152,0.654508,1.000000
1.30893762,0.00000000,-0.11195663,-0.033640,-0.097137,0.994702,0.691342,0.000000
1.36730838,0.25000000,-0.08556910,-0.034976,-0.096823,0.994687,0.691342,0.050000
1.42567913,0.50000000,-0.05918157,-0.036383,-0.096493,0.994669,0.691342,0.100000
1.48404989,0.75000000,-0.03279404,-0.037865,-0.096144,0.994647,0.691342,0.150000
1.54242064,1.00000000,-0.00640651,-0.039430,-0.095776,0.994622,0.691342,0.200000
1.60079140,1.25000000,0.01998102,-0.041085,-0.095387,0.994592,0.691342,0.250000
1.65916216,1.50000000,0.04636855,-0.042836,-0.094974,0.994558,0.691342,0.300000
1.71753291,1.75000000,0.07275608,-0.044695,-0.094536,0.994518,0.691342,0.350000
1.77590367,2.00000000,0.09914361,-0.046669,-0.094070,0.994471,0.691342,0.400000
1.83427442,2.25000000,0.12553114,-0.048771,-0.093574,0.994417,0.691342,0.450000
1.89264518,2.50000000,0.15191867,-0.051013,-0.093043,0.994354,0.691342,0.500000
1.95101593,2.75000000,0.17830620,-0.053410,-0.092476,0.994281,0.691342,0.550000
2.00938669,3.00000000,0.20469373,-0.055978,-0.091868,0.994197,0.691342,0.600000
2.06775745,3.25000000,0.23108126,-0.058737,-0.091213,0.994098,0.691342,0.650000
2.12612820,3.50000000,0.25746879,-0.061707,-0.090507,0.993982,0.691342,0.700000
2.18449896,3.75000000,0.28385632,-0.064914,-0.089744,0.993847,0.691342,0.750000
2.24286971,4.00000000,0.31024385,-0.068389,-0.088916,0.993689,0.691342,0.800000
2.30124047,4.25000000,0.33663138,-0.072165,-0.088015,0.993502,0.691342,0.850000
2.35961122,4.50000000,0.36301891,-0.076283,-0.087030,0.993281,0.691342,0.900000
2.41798198,4.75000000,0.38940644,-0.080792,-0.085950,0.993018,0.691342,0.950000
2.47635273,5.00000000,0.41579397,-0.085750,-0.084759,0.992705,0.691342,1.000000
1.38707268,0.00000000,-0.10910544,-0.039062,-0.096287,0.994587,0.726995,0.000000
1.44348365,0.25000000,-0.08268705,-0.040398,-0.095983,0.994563,0.726995,0.050000
1.49989462,0.50000000,-0.05626867,-0.041804,-0.095663,0.994536,0.726995,0.100000
1.55630559,0.75000000,-0.02985028,-0.043287,-0.095325,0.994505,0.726995,0.150000
1.61271656,1.00000000,-0.00343190,-0.044851,-0.094969,0.994469,0.726995,0.200000
1.66912753,1.25000000,0.02298649,-0.046506,-0.094591,0.994429,0.726995,0.250000
1.72553851,1.50000000,0.04940487,-0.048258,-0.094191,0.994384,0.726995,0.300000
1.78194948,1.75000000,0.07582325,-0.050116,-0.093766,0.994332,0.726995,0.350000
1.83836045,2.00000000,0.10224164,-0.052090,-0.093315,0.994273,0.726995,0.400000
1.89477142,2.25000000,0.12866002,-0.054192,-0.092833,0.994206,0.726995,0.450000
1.95118239,2.50000000,0.15507841,-0.056434,-0.092319,0.994129,0.726995,0.500000
2.00759336,2.75000000,0.18149679,-0.058830,-0.091769,0.994041,0.726995,0.550000
2.06400434,3.00000000,0.20791518,-0.061398,-0.091179,0.993940,0.726995,0.600000
2.12041531,3.25000000,0.23433356,-0.064155,-0.090545,0.993824,0.726995,0.650000
2.17682628,3.50000000,0.26075194,-0.067125,-0.089860,0.993690,0.726995,0.700000
2.23323725,3.75000000,0.28717033,-0.070332,-0.089120,0.993535,0.726995,0.750000
2.28964822,4.00000000,0.31358871,-0.073805,-0.088318,0.993354,0.726995,0.800000
2.34605920,4.25000000,0.34000710,-0.077580,-0.087444,0.993144,0.726995,0.850000
2.40247017,4.50000000,0.36642548,-0.081697,-0.086489,0.992897,0.726995,0.900000
2.45888114,4.75000000,0.39284387,-0.086205,-0.085441,0.992607,0.726995,0.950000
2.51529211,5.00000000,0.41926225,-0.091161,-0.084286,0.992263,0.726995,1.000000
1.46081637,0.00000000,-0.10600922,-0.044313,-0.095491,0.994444,0.761249,0.000000
1.51537717,0.25000000,-0.07957186,-0.045648,-0.095196,0.994411,0.761249,0.050000
1.56993797,0.50000000,-0.05313450,-0.047054,-0.094885,0.994376,0.761249,0.100000
1.62449877,0.75000000,-0.02669714,-0.048537,-0.094558,0.994335,0.761249,0.150000
1.67905958,1.00000000,-0.00025978,-0.050101,-0.094211,0.994291,0.761249,0.200000
1.73362038,1.25000000,0.02617758,-0.051756,-0.093845,0.994241,0.761249,0.250000
1.78818118,1.50000000,0.05261494,-0.053507,-0.093457,0.994184,0.761249,0.300000
1.84274198,1.75000000,0.07905230,-0.055365,-0.093045,0.994121,0.761249,0.350000
1.89730278,2.00000000,0.10548965,-0.057339,-0.092606,0.994050,0.761249,0.400000
1.95186358,2.25000000,0.13192701,-0.059440,-0.092139,0.993970,0.761249,0.450000
2.00642439,2.50000000,0.15836437,-0.061682,-0.091641,0.993880,0.761249,0.500000
2.06098519,2.75000000,0.18480173,-0.064078,-0.091107,0.993777,0.761249,0.550000
2.11554599,3.00000000,0.21123909,-0.066645,-0.090534,0.993661,0.761249,0.600000
2.17010679,3.25000000,0.23767645,-0.069402,-0.089919,0.993528,0.761249,0.650000
2.22466759,3.50000000,0.26411381,-0.072371,-0.089255,0.993376,0.761249,0.700000
2.27922839,3.75000000,0.29055117,-0.075577,-0.088536,0.993202,0.761249,0.750000
2.33378920,4.00000000,0.31698853,-0.079049,-0.087757,0.993000,0.761249,0.800000
2.38835000,4.25000000,0.34342588,-0.082823,-0.086909,0.992767,0.761249,0.850000
2.44291080,4.50000000,0.36986324,-0.086939,-0.085982,0.992496,0.761249,0.900000
2.49747160,4.75000000,0.39630060,-0.091444,-0.084965,0.992179,0.761249,0.950000
2.55203240,5.00000000,0.42273796,-0.096398,-0.083845,0.991805,0.761249,1.000000
1.52968855,0.00000000,-0.10279390,-0.048502,-0.094935,0.994301,0.793893,0.000000
1.58252098,0.25000000,-0.07634692,-0.049837,-0.094649,0.994262,0.793893,0.050000
1.63535341,0.50000000,-0.04989994,-0.051244,-0.094347,0.994220,0.793893,0.100000
1.68818584,0.75000000,-0.02345296,-0.052726,-0.094029,0.994172,0.793893,0.150000
1.74101827,1.00000000,0.00299402,-0.054290,-0.093693,0.994120,0.793893,0.200000
1.79385070,1.25000000,0.02944099,-0.055944,-0.093337,0.994062,0.793893,0.250000
1.84668313,1.50000000,0.05588797,-0.057696,-0.092960,0.993997,0.793893,0.300000
1.89951556,1.75000000,0.08233495,-0.059553,-0.092560,0.993925,0.793893,0.350000
1.95234799,2.00000000,0.10878193,-0.061527,-0.092134,0.993844,0.793893,0.400000
2.00518043,2.25000000,0.13522891,-0.063628,-0.091681,0.993754,0.793893,0.450000
2.05801286,2.50000000,0.16167588,-0.065869,-0.091196,0.993652,0.793893,0.500000
2.11084529,2.75000000,0.18812286,-0.068264,-0.090678,0.993538,0.793893,0.550000
2.16367772,3.00000000,0.21456984,-0.070831,-0.090122,0.993409,0.793893,0.600000
2.21651015,3.25000000,0.24101682,-0.073587,-0.089524,0.993262,0.793893,0.650000
2.26934258,3.50000000,0.26746380,-0.076555,-0.088879,0.993096,0.793893,0.700000
2.32217501,3.75000000,0.29391077,-0.079761,-0.088182,0.992906,0.793893,0.750000
2.37500744,4.00000000,0.32035775,-0.083232,-0.087425,0.992688,0.793893,0.800000
2.42783987,4.25000000,0.34680473,-0.087005,-0.086601,0.992437,0.793893,0.850000
2.48067230,4.50000000,0.37325171,-0.091119,-0.085701,0.992146,0.793893,0.900000
2.53350473,4.75000000,0.39969869,-0.095623,-0.084713,0.991806,0.793893,0.950000
2.58633716,5.00000000,0.42614566,-0.100575,-0.083625,0.991409,0.793893,1.000000
1.59306416,0.00000000,-0.09957016,-0.052751,-0.094365,0.994139,0.824724,0.000000
1.64430581,0.25000000,-0.07312097,-0.054086,-0.094086,0.994094,0.824724,0.050000
1.69554746,0.50000000,-0.04667177,-0.055492,-0.093793,0.994044,0.824724,0.100000
1.74678911,0.75000000,-0.02022258,-0.056974,-0.093483,0.993989,0.824724,0.150000
1.79803076,1.00000000,0.00622662,-0.058538,-0.093156,0.993929,0.824724,0.200000
1.84927242,1.25000000,0.03267581,-0.060192,-0.092810,0.993863,0.824724,0.250000
1.90051407,1.50000000,0.05912501,-0.061943,-0.092443,0.993789,0.824724,0.300000
1.95175572,1.75000000,0.08557420,-0.063800,-0.092054,0.993708,0.824724,0.350000
2.00299737,2.00000000,0.11202340,-0.065774,-0.091640,0.993618,0.824724,0.400000
2.05423902,2.25000000,0.13847259,-0.067874,-0.091199,0.993517,0.824724,0.450000
2.10548067,2.50000000,0.16492179,-0.070115,-0.090728,0.993404,0.824724,0.500000
2.15672232,2.75000000,0.19137098,-0.072510,-0.090224,0.993278,0.824724,0.550000
2.20796397,3.00000000,0.21782018,-0.075076,-0.089683,0.993137,0.824724,0.600000
2.25920562,3.25000000,0.24426937,-0.077831,-0.089101,0.992977,0.824724,0.650000
2.31044728,3.50000000,0.27071857,-0.080799,-0.088474,0.992796,0.824724,0.700000
2.36168893,3.75000000,0.29716776,-0.084003,-0.087795,0.992590,0.824724,0.750000
