x,y,z,nx,ny,nz,u,v
2.02319042,4.75000000,0.49884875,0.000351,-0.077127,0.997021,0.350000,0.950000
2.09980139,5.00000000,0.51816122,-0.004620,-0.075612,0.997127,0.350000,1.000000
0.62121653,0.00000000,0.12900951,0.059813,-0.095336,0.993647,0.375000,0.000000
0.69648859,0.25000000,0.14846482,0.058482,-0.094944,0.993763,0.375000,0.050000
0.77176066,0.50000000,0.16792012,0.057080,-0.094531,0.993884,0.375000,0.100000
0.84703273,0.75000000,0.18737543,0.055602,-0.094096,0.994009,0.375000,0.150000
0.92230479,1.00000000,0.20683074,0.054042,-0.093636,0.994139,0.375000,0.200000
0.99757686,1.25000000,0.22628604,0.052392,-0.093150,0.994273,0.375000,0.250000
1.07284892,1.50000000,0.24574135,0.050644,-0.092635,0.994411,0.375000,0.300000
1.14812099,1.75000000,0.26519666,0.048791,-0.092088,0.994555,0.375000,0.350000
1.22339305,2.00000000,0.28465197,0.046820,-0.091506,0.994703,0.375000,0.400000
1.29866512,2.25000000,0.30410727,0.044723,-0.090886,0.994857,0.375000,0.450000
1.37393718,2.50000000,0.32356258,0.042484,-0.090225,0.995015,0.375000,0.500000
1.44920925,2.75000000,0.34301789,0.040091,-0.089517,0.995178,0.375000,0.550000
1.52448132,3.00000000,0.36247319,0.037526,-0.088758,0.995346,0.375000,0.600000
1.59975338,3.25000000,0.38192850,0.034770,-0.087941,0.995519,0.375000,0.650000
1.67502545,3.50000000,0.40138381,0.031802,-0.087061,0.995695,0.375000,0.700000
1.75029751,3.75000000,0.42083912,0.028595,-0.086110,0.995875,0.375000,0.750000
1.82556958,4.00000000,0.44029442,0.025120,-0.085078,0.996058,0.375000,0.800000
1.90084164,4.25000000,0.45974973,0.021343,-0.083955,0.996241,0.375000,0.850000
1.97611371,4.50000000,0.47920504,0.017221,-0.082728,0.996423,0.375000,0.900000
2.05138577,4.75000000,0.49866034,0.012705,-0.081382,0.996602,0.375000,0.950000
2.12665784,5.00000000,0.51811565,0.007738,-0.079900,0.996773,0.375000,1.000000
0.67546432,0.00000000,0.12543206,0.070986,-0.098869,0.992565,0.400000,0.000000
0.74938301,0.25000000,0.14504790,0.069657,-0.098486,0.992698,0.400000,0.050000
0.82330171,0.50000000,0.16466374,0.068257,-0.098083,0.992835,0.400000,0.100000
0.89722040,0.75000000,0.18427959,0.066781,-0.097658,0.992977,0.400000,0.150000
0.97113909,1.00000000,0.20389543,0.065223,-0.097209,0.993125,0.400000,0.200000
1.04505779,1.25000000,0.22351127,0.063575,-0.096734,0.993278,0.400000,0.250000
1.11897648,1.50000000,0.24312712,0.061830,-0.096230,0.993437,0.400000,0.300000
1.19289517,1.75000000,0.26274296,0.059979,-0.095696,0.993602,0.400000,0.350000
1.26681386,2.00000000,0.28235881,0.058011,-0.095127,0.993773,0.400000,0.400000
1.34073256,2.25000000,0.30197465,0.055916,-0.094522,0.993951,0.400000,0.450000
1.41465125,2.50000000,0.32159049,0.053680,-0.093875,0.994136,0.400000,0.500000
1.48856994,2.75000000,0.34120634,0.051290,-0.093183,0.994327,0.400000,0.550000
1.56248864,3.00000000,0.36082218,0.048728,-0.092441,0.994525,0.400000,0.600000
1.63640733,3.25000000,0.38043802,0.045975,-0.091644,0.994730,0.400000,0.650000
1.71032602,3.50000000,0.40005387,0.043010,-0.090784,0.994941,0.400000,0.700000
1.78424471,3.75000000,0.41966971,0.039807,-0.089853,0.995159,0.400000,0.750000
1.85816341,4.00000000,0.43928556,0.036336,-0.088845,0.995383,0.400000,0.800000
1.93208210,4.25000000,0.45890140,0.032561,-0.087747,0.995611,0.400000,0.850000
2.00600079,4.50000000,0.47851724,0.028443,-0.086547,0.995842,0.400000,0.900000
2.07991949,4.75000000,0.49813309,0.023932,-0.085231,0.996074,0.400000,0.950000
2.15383818,5.00000000,0.51774893,0.018968,-0.083782,0.996304,0.400000,1.000000
0.73022929,0.00000000,0.12122660,0.081175,-0.102053,0.991461,0.425000,0.000000
0.80278249,0.25000000,0.14101938,0.079847,-0.101679,0.991608,0.425000,0.050000
0.87533568,0.50000000,0.16081216,0.078450,-0.101286,0.991759,0.425000,0.100000
0.94788888,0.75000000,0.18060494,0.076976,-0.100871,0.991917,0.425000,0.150000
1.02044207,1.00000000,0.20039772,0.075420,-0.100432,0.992081,0.425000,0.200000
1.09299526,1.25000000,0.22019050,0.073774,-0.099968,0.992252,0.425000,0.250000
1.16554846,1.50000000,0.23998327,0.072032,-0.099476,0.992429,0.425000,0.300000
1.23810165,1.75000000,0.25977605,0.070183,-0.098954,0.992614,0.425000,0.350000
1.31065485,2.00000000,0.27956883,0.068218,-0.098399,0.992806,0.425000,0.400000
1.38320804,2.25000000,0.29936161,0.066125,-0.097808,0.993006,0.425000,0.450000
1.45576124,2.50000000,0.31915439,0.063892,-0.097176,0.993214,0.425000,0.500000
1.52831443,2.75000000,0.33894717,0.061505,-0.096500,0.993431,0.425000,0.550000
1.60086763,3.00000000,0.35873995,0.058946,-0.095776,0.993656,0.425000,0.600000
1.67342082,3.25000000,0.37853272,0.056196,-0.094996,0.993890,0.425000,0.650000
1.74597402,3.50000000,0.39832550,0.053234,-0.094156,0.994133,0.425000,0.700000
1.81852721,3.75000000,0.41811828,0.050035,-0.093247,0.994385,0.425000,0.750000
1.89108041,4.00000000,0.43791106,0.046567,-0.092261,0.994645,0.425000,0.800000
1.96363360,4.25000000,0.45770384,0.042796,-0.091189,0.994914,0.425000,0.850000
2.03618680,4.50000000,0.47749662,0.038682,-0.090016,0.995189,0.425000,0.900000
2.10873999,4.75000000,0.49728940,0.034175,-0.088730,0.995469,0.425000,0.950000
2.18129319,5.00000000,0.51708217,0.029216,-0.087314,0.995752,0.425000,1.000000
0.78541510,0.00000000,0.11644759,0.090255,-0.104866,0.990382,0.450000,0.000000
0.85659301,0.25000000,0.13643221,0.088930,-0.104502,0.990541,0.450000,0.050000
0.92777092,0.50000000,0.15641683,0.087534,-0.104117,0.990706,0.450000,0.100000
0.99894884,0.75000000,0.17640145,0.086062,-0.103712,0.990877,0.450000,0.150000
1.07012675,1.00000000,0.19638608,0.084508,-0.103284,0.991055,0.450000,0.200000
1.14130466,1.25000000,0.21637070,0.082865,-0.102831,0.991241,0.450000,0.250000
1.21248257,1.50000000,0.23635532,0.081124,-0.102351,0.991435,0.450000,0.300000
1.28366048,1.75000000,0.25633995,0.079278,-0.101841,0.991637,0.450000,0.350000
1.35483839,2.00000000,0.27632457,0.077315,-0.101299,0.991847,0.450000,0.400000
1.42601631,2.25000000,0.29630919,0.075225,-0.100722,0.992067,0.450000,0.450000
1.49719422,2.50000000,0.31629381,0.072995,-0.100105,0.992296,0.450000,0.500000
1.56837213,2.75000000,0.33627844,0.070610,-0.099445,0.992535,0.450000,0.550000
1.63955004,3.00000000,0.35626306,0.068054,-0.098737,0.992784,0.450000,0.600000
1.71072795,3.25000000,0.37624768,0.065308,-0.097976,0.993044,0.450000,0.650000
1.78190586,3.50000000,0.39623231,0.062349,-0.097156,0.993314,0.450000,0.700000
1.85308377,3.75000000,0.41621693,0.059153,-0.096268,0.993596,0.450000,0.750000
1.92426169,4.00000000,0.43620155,0.055689,-0.095305,0.993889,0.450000,0.800000
1.99543960,4.25000000,0.45618617,0.051922,-0.094257,0.994193,0.450000,0.850000
2.06661751,4.50000000,0.47617080,0.047812,-0.093112,0.994507,0.450000,0.900000
2.13779542,4.75000000,0.49615542,0.043308,-0.091856,0.994830,0.450000,0.950000
2.20897333,5.00000000,0.51614004,0.038353,-0.090471,0.995160,0.450000,1.000000
0.84092338,0.00000000,0.11115451,0.098412,-0.107372,0.989336,0.475000,0.000000
0.91071860,0.25000000,0.13134427,0.097088,-0.107017,0.989506,0.475000,0.050000
0.98051383,0.50000000,0.15153402,0.095694,-0.106642,0.989682,0.475000,0.100000
1.05030906,0.75000000,0.17172378,0.094224,-0.106246,0.989865,0.475000,0.150000
1.12010429,1.00000000,0.19191354,0.092672,-0.105828,0.990057,0.475000,0.200000
1.18989952,1.25000000,0.21210330,0.091030,-0.105386,0.990256,0.475000,0.250000
1.25969475,1.50000000,0.23229306,0.089292,-0.104918,0.990464,0.475000,0.300000
1.32948997,1.75000000,0.25248281,0.087448,-0.104420,0.990681,0.475000,0.350000
1.39928520,2.00000000,0.27267257,0.085487,-0.103891,0.990908,0.475000,0.400000
1.46908043,2.25000000,0.29286233,0.083400,-0.103327,0.991145,0.475000,0.450000
1.53887566,2.50000000,0.31305209,0.081172,-0.102726,0.991392,0.475000,0.500000
1.60867089,2.75000000,0.33324185,0.078790,-0.102081,0.991651,0.475000,0.550000
1.67846612,3.00000000,0.35343160,0.076237,-0.101391,0.991921,0.475000,0.600000
1.74826134,3.25000000,0.37362136,0.073494,-0.100647,0.992204,0.475000,0.650000
1.81805657,3.50000000,0.39381112,0.070538,-0.099846,0.992499,0.475000,0.700000
1.88785180,3.75000000,0.41400088,0.067345,-0.098980,0.992808,0.475000,0.750000
1.95764703,4.00000000,0.43419064,0.063884,-0.098040,0.993130,0.475000,0.800000
2.02744226,4.25000000,0.45438039,0.060122,-0.097016,0.993465,0.475000,0.850000
2.09723749,4.50000000,0.47457015,0.056015,-0.095898,0.993814,0.475000,0.900000
2.16703271,4.75000000,0.49475991,0.051516,-0.094671,0.994175,0.475000,0.950000
2.23682794,5.00000000,0.51494967,0.046565,-0.093319,0.994547,0.475000,1.000000
0.89666260,0.00000000,0.10538981,0.106031,-0.109686,0.988295,0.500000,0.000000
0.96506998,0.25000000,0.12579681,0.104709,-0.109339,0.988474,0.500000,0.050000
1.03347736,0.50000000,0.14620381,0.103317,-0.108973,0.988661,0.500000,0.100000
1.10188474,0.75000000,0.16661081,0.101849,-0.108587,0.988856,0.500000,0.150000
1.17029212,1.00000000,0.18701782,0.100298,-0.108180,0.989059,0.500000,0.200000
1.23869950,1.25000000,0.20742482,0.098659,-0.107748,0.989271,0.500000,0.250000
1.30710688,1.50000000,0.22783182,0.096923,-0.107291,0.989492,0.500000,0.300000
1.37551426,1.75000000,0.24823882,0.095081,-0.106806,0.989723,0.500000,0.350000
1.44392164,2.00000000,0.26864583,0.093123,-0.106290,0.989965,0.500000,0.400000
1.51232902,2.25000000,0.28905283,0.091038,-0.105740,0.990218,0.500000,0.450000
1.58073640,2.50000000,0.30945983,0.088813,-0.105153,0.990482,0.500000,0.500000
1.64914378,2.75000000,0.32986683,0.086433,-0.104524,0.990759,0.500000,0.550000
1.71755117,3.00000000,0.35027383,0.083883,-0.103850,0.991049,0.500000,0.600000
1.78595855,3.25000000,0.37068084,0.081143,-0.103125,0.991353,0.500000,0.650000
1.85436593,3.50000000,0.39108784,0.078190,-0.102343,0.991671,0.500000,0.700000
1.92277331,3.75000000,0.41149484,0.075000,-0.101498,0.992005,0.500000,0.750000
1.99118069,4.00000000,0.43190184,0.071543,-0.100580,0.992353,0.500000,0.800000
2.05958807,4.25000000,0.45230885,0.067784,-0.099581,0.992718,0.500000,0.850000
2.12799545,4.50000000,0.47271585,0.063681,-0.098490,0.993098,0.500000,0.900000
2.19640283,4.75000000,0.49312285,0.059186,-0.097292,0.993494,0.500000,0.950000
2.26481021,5.00000000,0.51352985,0.054240,-0.095972,0.993905,0.500000,1.000000
0.95254443,0.00000000,0.09918967,0.113017,-0.111788,0.987284,0.525000,0.000000
1.01956097,0.25000000,0.11982501,0.111696,-0.111449,0.987473,0.525000,0.050000
1.08657750,0.50000000,0.14046034,0.110305,-0.111093,0.987670,0.525000,0.100000
1.15359403,0.75000000,0.16109568,0.108839,-0.110717,0.987874,0.525000,0.150000
1.22061056,1.00000000,0.18173101,0.107291,-0.110319,0.988088,0.525000,0.200000
1.28762710,1.25000000,0.20236634,0.105653,-0.109899,0.988312,0.525000,0.250000
1.35464363,1.50000000,0.22300168,0.103919,-0.109453,0.988545,0.525000,0.300000
1.42166016,1.75000000,0.24363701,0.102079,-0.108980,0.988789,0.525000,0.350000
1.48867669,2.00000000,0.26427234,0.100123,-0.108477,0.989044,0.525000,0.400000
1.55569322,2.25000000,0.28490768,0.098041,-0.107940,0.989311,0.525000,0.450000
1.62270976,2.50000000,0.30554301,0.095818,-0.107368,0.989591,0.525000,0.500000
1.68972629,2.75000000,0.32617835,0.093441,-0.106755,0.989885,0.525000,0.550000
1.75674282,3.00000000,0.34681368,0.090894,-0.106097,0.990193,0.525000,0.600000
1.82375935,3.25000000,0.36744901,0.088156,-0.105390,0.990516,0.525000,0.650000
1.89077589,3.50000000,0.38808435,0.085207,-0.104628,0.990855,0.525000,0.700000
1.95779242,3.75000000,0.40871968,0.082020,-0.103803,0.991210,0.525000,0.750000
2.02480895,4.00000000,0.42935501,0.078566,-0.102908,0.991583,0.525000,0.800000
2.09182548,4.25000000,0.44999035,0.074811,-0.101933,0.991974,0.525000,0.850000
2.15884202,4.50000000,0.47062568,0.070712,-0.100868,0.992384,0.525000,0.900000
2.22585855,4.75000000,0.49126102,0.066221,-0.099700,0.992812,0.525000,0.950000
2.29287508,5.00000000,0.51189635,0.061279,-0.098412,0.993257,0.525000,1.000000
1.00847811,0.00000000,0.09260525,0.119180,-0.113638,0.986348,0.550000,0.000000
1.07410300,0.25000000,0.11347860,0.117860,-0.113308,0.986545,0.550000,0.050000
1.13972789,0.50000000,0.13435195,0.116471,-0.112961,0.986749,0.550000,0.100000
1.20535278,0.75000000,0.15522531,0.115006,-0.112594,0.986963,0.550000,0.150000
1.27097767,1.00000000,0.17609866,0.113460,-0.112207,0.987186,0.550000,0.200000
1.33660256,1.25000000,0.19697201,0.111824,-0.111797,0.987419,0.550000,0.250000
1.40222745,1.50000000,0.21784537,0.110091,-0.111362,0.987663,0.550000,0.300000
1.46785234,1.75000000,0.23871872,0.108253,-0.110901,0.987918,0.550000,0.350000
1.53347723,2.00000000,0.25959207,0.106300,-0.110411,0.988185,0.550000,0.400000
1.59910212,2.25000000,0.28046543,0.104219,-0.109888,0.988465,0.550000,0.450000
1.66472700,2.50000000,0.30133878,0.101999,-0.109329,0.988759,0.550000,0.500000
1.73035189,2.75000000,0.32221214,0.099624,-0.108732,0.989066,0.550000,0.550000
1.79597678,3.00000000,0.34308549,0.097079,-0.108091,0.989390,0.550000,0.600000
1.86160167,3.25000000,0.36395884,0.094344,-0.107401,0.989729,0.550000,0.650000
1.92722656,3.50000000,0.38483220,0.091398,-0.106658,0.990086,0.550000,0.700000
1.99285145,3.75000000,0.40570555,0.088214,-0.105853,0.990461,0.550000,0.750000
2.05847634,4.00000000,0.42657890,0.084763,-0.104980,0.990855,0.550000,0.800000
2.12410123,4.25000000,0.44745226,0.081011,-0.104030,0.991269,0.550000,0.850000
2.18972612,4.50000000,0.46832561,0.076916,-0.102991,0.991704,0.550000,0.900000
2.25535101,4.75000000,0.48919896,0.072428,-0.101851,0.992160,0.550000,0.950000
2.32097589,5.00000000,0.51007232,0.067490,-0.100595,0.992636,0.550000,1.000000
1.06437446,0.00000000,0.08568752,0.124798,-0.115316,0.985458,0.575000,0.000000
1.12860908,0.25000000,0.10680719,0.123480,-0.114994,0.985662,0.575000,0.050000
1.19284369,0.50000000,0.12792685,0.122092,-0.114655,0.985874,0.575000,0.100000
1.25707831,0.75000000,0.14904652,0.120629,-0.114298,0.986096,0.575000,0.150000
1.32131292,1.00000000,0.17016619,0.119084,-0.113921,0.986327,0.575000,0.200000
1.38554754,1.25000000,0.19128586,0.117450,-0.113521,0.986569,0.575000,0.250000
1.44978216,1.50000000,0.21240553,0.115719,-0.113098,0.986822,0.575000,0.300000
1.51401677,1.75000000,0.23352520,0.113882,-0.112649,0.987087,0.575000,0.350000
1.57825139,2.00000000,0.25464487,0.111931,-0.112171,0.987365,0.575000,0.400000
1.64248601,2.25000000,0.27576453,0.109852,-0.111661,0.987656,0.575000,0.450000
1.70672062,2.50000000,0.29688420,0.107634,-0.111117,0.987962,0.575000,0.500000
1.77095524,2.75000000,0.31800387,0.105261,-0.110535,0.988282,0.575000,0.550000
1.83518986,3.00000000,0.33912354,0.102719,-0.109910,0.988620,0.575000,0.600000
1.89942447,3.25000000,0.36024321,0.099986,-0.109238,0.988974,0.575000,0.650000
1.96365909,3.50000000,0.38136288,0.097042,-0.108513,0.989347,0.575000,0.700000
2.02789371,3.75000000,0.40248255,0.093861,-0.107729,0.989740,0.575000,0.750000
2.09212832,4.00000000,0.42360221,0.090414,-0.106878,0.990153,0.575000,0.800000
2.15636294,4.25000000,0.44472188,0.086664,-0.105951,0.990588,0.575000,0.850000
2.22059755,4.50000000,0.46584155,0.082572,-0.104938,0.991045,0.575000,0.900000
2.28483217,4.75000000,0.48696122,0.078089,-0.103827,0.991525,0.575000,0.950000
2.34906679,5.00000000,0.50808089,0.073154,-0.102601,0.992029,0.575000,1.000000
1.12015283,0.00000000,0.07846898,0.130105,-0.116883,0.984587,0.600000,0.000000
1.18300053,0.25000000,0.09984234,0.128788,-0.116570,0.984797,0.600000,0.050000
1.24584822,0.50000000,0.12121570,0.127402,-0.116240,0.985016,0.600000,0.100000
1.30869591,0.75000000,0.14258906,0.125940,-0.115892,0.985245,0.600000,0.150000
1.37154360,1.00000000,0.16396242,0.124396,-0.115525,0.985484,0.600000,0.200000
1.43439129,1.25000000,0.18533578,0.122764,-0.115136,0.985735,0.600000,0.250000
1.49723898,1.50000000,0.20670914,0.121035,-0.114723,0.985997,0.600000,0.300000
1.56008667,1.75000000,0.22808250,0.119200,-0.114286,0.986271,0.600000,0.350000
1.62293436,2.00000000,0.24945586,0.117250,-0.113820,0.986558,0.600000,0.400000
1.68578205,2.25000000,0.27082922,0.115173,-0.113324,0.986860,0.600000,0.450000
1.74862974,2.50000000,0.29220258,0.112957,-0.112794,0.987177,0.600000,0.500000
1.81147743,2.75000000,0.31357594,0.110587,-0.112226,0.987510,0.600000,0.550000
1.87432512,3.00000000,0.33494930,0.108047,-0.111617,0.987860,0.600000,0.600000
1.93717281,3.25000000,0.35632266,0.105317,-0.110963,0.988229,0.600000,0.650000
2.00002050,3.50000000,0.37769602,0.102375,-0.110256,0.988617,0.600000,0.700000
2.06286820,3.75000000,0.39906938,0.099197,-0.109492,0.989025,0.600000,0.750000
2.12571589,4.00000000,0.42044274,0.095752,-0.108663,0.989456,0.600000,0.800000
2.18856358,4.25000000,0.44181610,0.092006,-0.107760,0.989910,0.600000,0.850000
2.25141127,4.50000000,0.46318946,0.087917,-0.106773,0.990389,0.600000,0.900000
2.31425896,4.75000000,0.48456282,0.083437,-0.105690,0.990892,0.600000,0.950000
2.37710665,5.00000000,0.50593617,0.078506,-0.104496,0.991422,0.600000,1.000000
1.17572847,0.00000000,0.07098045,0.135057,-0.118334,0.983746,0.625000,0.000000
1.23719467,0.25000000,0.09261400,0.133742,-0.118029,0.983963,0.625000,0.050000
1.29866086,0.50000000,0.11424754,0.132357,-0.117708,0.984188,0.625000,0.100000
1.36012706,0.75000000,0.13588109,0.130896,-0.117369,0.984424,0.625000,0.150000
1.42159325,1.00000000,0.15751463,0.129354,-0.117011,0.984670,0.625000,0.200000
1.48305944,1.25000000,0.17914817,0.127723,-0.116633,0.984928,0.625000,0.250000
1.54452564,1.50000000,0.20078172,0.125996,-0.116231,0.985198,0.625000,0.300000
1.60599183,1.75000000,0.22241526,0.124163,-0.115805,0.985481,0.625000,0.350000
1.66745802,2.00000000,0.24404881,0.122214,-0.115352,0.985778,0.625000,0.400000
1.72892422,2.25000000,0.26568235,0.120139,-0.114868,0.986089,0.625000,0.450000
1.79039041,2.50000000,0.28731590,0.117925,-0.114352,0.986416,0.625000,0.500000
1.85185660,2.75000000,0.30894944,0.115557,-0.113800,0.986760,0.625000,0.550000
1.91332280,3.00000000,0.33058299,0.113019,-0.113207,0.987123,0.625000,0.600000
1.97478899,3.25000000,0.35221653,0.110291,-0.112570,0.987504,0.625000,0.650000
2.03625518,3.50000000,0.37385008,0.107352,-0.111882,0.987906,0.625000,0.700000
2.09772138,3.75000000,0.39548362,0.104176,-0.111138,0.988330,0.625000,0.750000
2.15918757,4.00000000,0.41711716,0.100734,-0.110330,0.988777,0.625000,0.800000
2.22065377,4.25000000,0.43875071,0.096991,-0.109451,0.989249,0.625000,0.850000
2.28211996,4.50000000,0.46038425,0.092905,-0.108489,0.989747,0.625000,0.900000
2.34358615,4.75000000,0.48201780,0.088428,-0.107434,0.990272,0.625000,0.950000
2.40505235,5.00000000,0.50365134,0.083501,-0.106270,0.990825,0.625000,1.000000
1.23100260,0.00000000,0.06325834,0.139647,-0.119670,0.982943,0.650000,0.000000
1.29109515,0.25000000,0.08515752,0.138333,-0.119373,0.983165,0.650000,0.050000
1.35118770,0.50000000,0.10705671,0.136949,-0.119061,0.983397,0.650000,0.100000
1.41128025,0.75000000,0.12895589,0.135490,-0.118731,0.983639,0.650000,0.150000
1.47137280,1.00000000,0.15085507,0.133949,-0.118383,0.983892,0.650000,0.200000
1.53146535,1.25000000,0.17275425,0.132319,-0.118015,0.984157,0.650000,0.250000
1.59155790,1.50000000,0.19465344,0.130593,-0.117624,0.984434,0.650000,0.300000
1.65165045,1.75000000,0.21655262,0.128762,-0.117209,0.984725,0.650000,0.350000
1.71174300,2.00000000,0.23845180,0.126815,-0.116768,0.985030,0.650000,0.400000
1.77183556,2.25000000,0.26035098,0.124742,-0.116298,0.985350,0.650000,0.450000
1.83192811,2.50000000,0.28225017,0.122530,-0.115795,0.985687,0.650000,0.500000
1.89202066,2.75000000,0.30414935,0.120163,-0.115258,0.986041,0.650000,0.550000
1.95211321,3.00000000,0.32604853,0.117627,-0.114681,0.986414,0.650000,0.600000
2.01220576,3.25000000,0.34794771,0.114902,-0.114060,0.986807,0.650000,0.650000
2.07229831,3.50000000,0.36984690,0.111965,-0.113390,0.987222,0.650000,0.700000
2.13239086,3.75000000,0.39174608,0.108792,-0.112666,0.987659,0.650000,0.750000
2.19248341,4.00000000,0.41364526,0.105352,-0.111880,0.988121,0.650000,0.800000
2.25257596,4.25000000,0.43554444,0.101612,-0.111023,0.988610,0.650000,0.850000
2.31266851,4.50000000,0.45744363,0.097529,-0.110087,0.989125,0.650000,0.900000
2.37276106,4.75000000,0.47934281,0.093055,-0.109060,0.989670,0.650000,0.950000
2.43285361,5.00000000,0.50124199,0.088132,-0.107926,0.990245,0.650000,1.000000
1.28588159,0.00000000,0.05533773,0.143933,-0.120908,0.982173,0.675000,0.000000
1.34461064,0.25000000,0.07750701,0.142619,-0.120620,0.982400,0.675000,0.050000
1.40333970,0.50000000,0.09967628,0.141237,-0.120316,0.982637,0.675000,0.100000
1.46206876,0.75000000,0.12184555,0.139779,-0.119996,0.982885,0.675000,0.150000
1.52079782,1.00000000,0.14401482,0.138239,-0.119657,0.983144,0.675000,0.200000
1.57952688,1.25000000,0.16618410,0.136611,-0.119298,0.983415,0.675000,0.250000
1.63825594,1.50000000,0.18835337,0.134886,-0.118919,0.983699,0.675000,0.300000
1.69698500,1.75000000,0.21052264,0.133056,-0.118515,0.983997,0.675000,0.350000
1.75571405,2.00000000,0.23269191,0.131111,-0.118086,0.984310,0.675000,0.400000
1.81444311,2.25000000,0.25486119,0.129039,-0.117628,0.984638,0.675000,0.450000
1.87317217,2.50000000,0.27703046,0.126829,-0.117140,0.984984,0.675000,0.500000
1.93190123,2.75000000,0.29919973,0.124465,-0.116616,0.985347,0.675000,0.550000
1.99063029,3.00000000,0.32136900,0.121930,-0.116055,0.985730,0.675000,0.600000
2.04935935,3.25000000,0.34353828,0.119207,-0.115451,0.986134,0.675000,0.650000
2.10808841,3.50000000,0.36570755,0.116272,-0.114800,0.986561,0.675000,0.700000
2.16681747,3.75000000,0.38787682,0.113101,-0.114095,0.987011,0.675000,0.750000
2.22554652,4.00000000,0.41004610,0.109664,-0.113329,0.987487,0.675000,0.800000
2.28427558,4.25000000,0.43221537,0.105927,-0.112496,0.987990,0.675000,0.850000
2.34300464,4.50000000,0.45438464,0.101847,-0.111585,0.988522,0.675000,0.900000
2.40173370,4.75000000,0.47655391,0.097376,-0.110584,0.989085,0.675000,0.950000
2.46046276,5.00000000,0.49872319,0.092456,-0.109481,0.989680,0.675000,1.000000
1.34028203,0.00000000,0.04725067,0.147922,-0.122055,0.981439,0.700000,0.000000
1.39765979,0.25000000,0.06969357,0.146610,-0.121775,0.981670,0.700000,0.050000
1.45503756,0.50000000,0.09213648,0.145228,-0.121479,0.981912,0.700000,0.100000
1.51241532,0.75000000,0.11457938,0.143771,-0.121168,0.982165,0.700000,0.150000
1.56979309,1.00000000,0.13702229,0.142233,-0.120838,0.982430,0.700000,0.200000
1.62717085,1.25000000,0.15946519,0.140606,-0.120490,0.982707,0.700000,0.250000
1.68454862,1.50000000,0.18190809,0.138883,-0.120120,0.982997,0.700000,0.300000
1.74192638,1.75000000,0.20435100,0.137054,-0.119728,0.983301,0.700000,0.350000
1.79930415,2.00000000,0.22679390,0.135110,-0.119311,0.983621,0.700000,0.400000
1.85668191,2.25000000,0.24923680,0.133040,-0.118866,0.983957,0.700000,0.450000
1.91405968,2.50000000,0.27167971,0.130831,-0.118390,0.984310,0.700000,0.500000
1.97143744,2.75000000,0.29412261,0.128469,-0.117882,0.984683,0.700000,0.550000
2.02881521,3.00000000,0.31656552,0.125936,-0.117336,0.985075,0.700000,0.600000
2.08619297,3.25000000,0.33900842,0.123215,-0.116748,0.985489,0.700000,0.650000
2.14357074,3.50000000,0.36145132,0.120282,-0.116114,0.985926,0.700000,0.700000
2.20094850,3.75000000,0.38389423,0.117114,-0.115429,0.986388,0.700000,0.750000
2.25832627,4.00000000,0.40633713,0.113679,-0.114684,0.986876,0.700000,0.800000
2.31570403,4.25000000,0.42878004,0.109944,-0.113873,0.987393,0.700000,0.850000
2.37308180,4.50000000,0.45122294,0.105867,-0.112987,0.987940,0.700000,0.900000
2.43045956,4.75000000,0.47366584,0.101399,-0.112013,0.988520,0.700000,0.950000
2.48783733,5.00000000,0.49610875,0.096481,-0.110940,0.989133,0.700000,1.000000
1.39410264,0.00000000,0.03903551,0.151527,-0.123094,0.980759,0.725000,0.000000
1.45014379,0.25000000,0.06175450,0.150215,-0.122822,0.980994,0.725000,0.050000
1.50618494,0.50000000,0.08447348,0.148835,-0.122535,0.981241,0.725000,0.100000
1.56222610,0.75000000,0.10719246,0.147379,-0.122232,0.981498,0.725000,0.150000
1.61826725,1.00000000,0.12991144,0.145841,-0.121912,0.981768,0.725000,0.200000
1.67430841,1.25000000,0.15263043,0.144216,-0.121573,0.982050,0.725000,0.250000
1.73034956,1.50000000,0.17534941,0.142493,-0.121214,0.982346,0.725000,0.300000
1.78639072,1.75000000,0.19806839,0.140666,-0.120832,0.982656,0.725000,0.350000
1.84243187,2.00000000,0.22078738,0.138724,-0.120426,0.982982,0.725000,0.400000
1.89847303,2.25000000,0.24350636,0.136655,-0.119994,0.983324,0.725000,0.450000
1.95451418,2.50000000,0.26622534,0.134448,-0.119532,0.983685,0.725000,0.500000
2.01055533,2.75000000,0.28894433,0.132087,-0.119037,0.984065,0.725000,0.550000
2.06659649,3.00000000,0.31166331,0.129556,-0.118506,0.984465,0.725000,0.600000
2.12263764,3.25000000,0.33438229,0.126836,-0.117935,0.984888,0.725000,0.650000
2.17867880,3.50000000,0.35710127,0.123906,-0.117318,0.985334,0.725000,0.700000
2.23471995,3.75000000,0.37982026,0.120739,-0.116651,0.985807,0.725000,0.750000
2.29076111,4.00000000,0.40253924,0.117306,-0.115927,0.986306,0.725000,0.800000
2.34680226,4.25000000,0.42525822,0.113573,-0.115139,0.986835,0.725000,0.850000
2.40284342,4.50000000,0.44797721,0.109499,-0.114276,0.987396,0.725000,0.900000
2.45888457,4.75000000,0.47069619,0.105033,-0.113329,0.987990,0.725000,0.950000
2.51492572,5.00000000,0.49341517,0.100119,-0.112285,0.988619,0.725000,1.000000
